band,bandLabel,reclabel
Q7761573,The Rosebuds,Q7988422
Q7761628,The Routers,Q843402
Q7761619,The Rounders,Q4926602
Q7761293,The Rockets,Q726251
Q7761540,The Rose Garden,Q585643
Q7761293,The Rockets,Q3629023
Q7760520,The Reverend Peyton's Big Damn Band,Q498710
Q7761298,The Rocking Horse Winner,Q264980
Q7761197,The Robbs,Q165745
Q7760233,The Republic Tigers,Q2964464
Q7760247,The Reputation,Q430070
Q7761231,The Rock*A*Teens,Q5208253
Q6372655,Karma,Q277626
Q6372655,Karma,Q2130946
Q6373278,Karp,Q3080929
Q7133919,Parachute Express,Q54860
Q6378960,Kausion,Q2415590
Q6391236,Kenny Vance and The Planotones,Q1542119
Q6392405,Kentucky Thunder,Q2164531
Q7132740,Papercranes,Q6749762
Q6392181,Kentucky Blue Collar Band,Q1273666
Q6389682,Kennedy Rose,Q2265719
Q7135530,Paranoid Social Club,Q38903
Q6361741,Kane & Abel,Q1815770
Q6382797,Keelhaul,Q2718029
Q6394273,Kerosene 454,Q1228431
Q6361816,Kane Hodder,Q1046066
Q5334851,Ed Gein,Q756320
Q5327291,Earthride,Q1848896
Q5329658,East West,Q5460099
Q5334900,Ed Hall,Q2745349
Q5337004,Edens Edge,Q2902300
Q5334900,Ed Hall,Q18353572
Q5332734,Echo Orbiter,Q6675332
Q5330082,Eastern Conference Champions,Q6753829
Q5331894,Ebn Ozn,Q726251
Q5329618,East Village Opera Company,Q557632
Q5333335,Econochrist,Q1280145
Q5337835,Edgewater,Q1473565
Q5327318,Earthstar,Q7537474
Q5327103,Earth Opera,Q726251
Q5333940,"Ecstasy, Passion & Pain",Q949848
Q2024007,Fueled By Fire,Q1336061
Q2023964,David Shankle Group,Q158886
Q2023964,David Shankle Group,Q1849080
Q2028421,Acheron,Q116184
Q2028421,Acheron,Q1864938
Q2028421,Acheron,Q2397895
Q2028421,Acheron,Q3542260
Q2028421,Acheron,Q5508111
Q2028421,Acheron,Q6912165
Q5036205,Capra,Q387539
Q5038928,Career Soldiers,Q3925631
Q5035606,Capital Lights,Q2297042
Q5045270,Caroliner,Q1096973
Q5034172,Canyon,Q4552119
Q5034171,Canyon,Q5552350
Q5035642,Capital Punishment Organization,Q193023
Q5044884,Carolina Rain,Q5384679
Q5047082,Carter's Chord,Q7502950
Q5035603,Capital Kings,Q6144306
Q7441908,Season to Risk,Q330629
Q7440109,Sea of Treachery,Q2117925
Q7441686,Search the City,Q2297042
Q7444044,Secret Lives of the Freemasons,Q1636558
Q7445407,Seduction,Q277626
Q7444474,Secrets,Q2154708
Q7444014,Secret Hate,Q3875178
Q7442284,Seawind,Q277626
Q7442284,Seawind,Q507942
Q7444108,Secret Society,Q3410044
Q7447560,Selby Tigers,Q942820
Q7440464,Seagull Screaming Kiss Her Kiss Her,Q7835779
Q7440677,Seam,Q1626081
Q7441292,Sean Na Na,Q7846500
Q7441935,Seasons After,Q21077
Q5340281,Edsel,Q546258
Q5338380,Edison Glass,Q5183689
Q5351948,El Pus,Q203059
Q5353774,Elbow Bones and the Racketeers,Q183412
Q5340004,Edna's Goldfish,Q17110937
Q5347815,Egg Hunt,Q1228431
Q5350581,Eksi Ekso,Q7752821
Q5359829,Eleventyseven,Q5459086
Q5347936,Eggs,Q7694262
Q5348154,Ego Likeness,Q2333358
Q5348154,Ego Likeness,Q4439915
Q5359859,Elf Power,Q656752
Q5347002,Ee,Q1631774
Q5358923,Elements,Q4774898
Q5351010,El Chicano,Q2338889
Q7304781,Red Red Meat,Q778673
Q7304146,Red Flag,Q1123266
Q7303642,Red Animal War,Q3777260
Q7191345,Piebald,Q266645
Q7193345,Tenth Avenue North,Q7317586
Q7193719,Nevertheless,Q5459086
Q7193349,Pigeonhed,Q778673
Q7305046,Red Sky July,Q7250169
Q7305111,Red Stars Theory,Q778673
Q7187840,Photon Band,Q3016370
Q7305091,Red Square Black,Q3249038
Q7191418,Pieces of a Dream,Q726251
Q7737563,The Grascals,Q2164531
Q7736803,The Gloria Record,Q4788909
Q7736827,The Glorious Unseen,Q4835417
Q7736803,The Gloria Record,Q5182163
Q7737021,The Golden Dawn,Q6048241
Q7736975,The Goldebriars,Q216364
Q7737321,The Goodwill,Q158867
Q7736862,The Go,Q778673
Q7737395,The Gothic Archies,Q1849138
Q7736930,The Godfathers,Q3410044
Q7737429,The Graces,Q277626
Q7737096,The Golden Republic,Q1200368
Q7736689,The Glands,Q2883714
Q7736891,The Goats,Q183387
Q7736891,The Goats,Q7377914
Q7355176,Rocketboy,Q4357206
Q7366328,Roomrunner,Q5433534
Q7356445,Rodan,Q4047764
Q7355838,Rocky Loves Emily,Q2297042
Q7366259,Room Nine,Q5005795
Q7366732,Roper,Q301475
Q7366223,Rookie of the Year,Q2023972
Q7366850,Rory,Q2023972
Q7353721,Rocco DeLuca,Q4120935
Q7356828,Rodney & the Tube Tops,Q2737528
Q7352896,Robin and Linda Williams,Q5436922
Q7352896,Robin and Linda Williams,Q7304384
Q7355112,Rocket Fuel Is The Key,Q5190248
Q7361613,Roman Candle,Q1191537
Q7366844,Rorschach,Q5552350
Q5032608,Cannae,Q2001931
Q5021188,California Wives,Q669127
Q5025987,Camera Can't Lie,Q202440
Q5022922,Calloway,Q402226
Q5021879,Called to Arms,Q1144968
Q5021555,Call Me Lightning,Q1759336
Q5024440,Calvin Krime,Q474627
Q5023029,Calm Down Juanita,Q7731485
Q5021558,Call Me No One,Q1998195
Q5025031,Camber,Q3777260
Q5018447,Calamity Jane,Q183387
Q5019842,Calibretto 13,Q2297042
Q7375202,Royden,Q942820
Q7367651,Rose Blossom Punch,Q2297042
Q7370677,Rottin Razkals,Q43327
Q7372494,Roy,Q1046066
Q7368293,Rosemary's Billygoat,Q3998977
Q7368650,Roses Are Red,Q912649
Q7367265,Rosaline,Q3734513
Q7368875,Rosie & The Originals,Q1554133
Q7374858,Royal Southern Brotherhood,Q824660
Q7376014,Ruben and the Jets,Q165745
Q7374899,Royal Tailor,Q5399565
Q7374085,Royal Crescent Mob,Q165711
Q7375874,Rubblebucket,Q5154244
Q7726893,The Comas,Q669127
Q7726836,The Color Turning,Q7554113
Q7727426,The Constellations,Q4120935
Q7726854,The Color of Violence,Q726153
Q7726584,The Code,Q277795
Q7727484,The Contortionist,Q1273666
Q7727532,The Convocation,Q3110013
Q7727375,The Connie Dungs,Q6943685
Q7726550,The Coathangers,Q12718754
Q7727499,The Controllers,Q193023
Q7726831,The Color Morale,Q1399294
Q7727499,The Controllers,Q6301472
Q7727562,The Coolies,Q5204442
Q7727226,The Compton Brothers,Q1251139
Q7767447,The Sunshine Company,Q1660305
Q7767664,The Swift,Q5459086
Q7767800,The Sylvers,Q193023
Q7767800,The Sylvers,Q1881437
Q7768167,The Taxpayers,Q1631774
Q7767706,The Swirling Eddies,Q5506099
Q7767691,The Swingin' Medallions,Q7544232
Q7767450,The Sunshine Fix,Q729248
Q7768510,The Terrible Twos,Q669127
Q7768133,The Tarriers,Q4779433
Q5527732,Gaura Vani & As Kindred Spirits,Q264980
Q5404885,Etro Anime,Q183412
Q5405616,Johnny Moore's Three Blazers,Q2985086
Q5384901,Erase Errata,Q2906225
Q5384901,Erase Errata,Q7846500
Q5383788,Epoch of Unlight,Q2413622
Q5527720,Gauntlet Hair,Q5245342
Q5397099,Shudder to Think,Q216364
Q5397099,Shudder to Think,Q1228431
Q5398603,Eso-Charis,Q305378
Q5395740,Errortype: Eleven,Q7559481
Q5527706,Gaunt,Q448723
Q5527706,Gaunt,Q474627
Q4917463,Bishop A.C.,Q675208
Q4916029,Birdmonster,Q7577360
Q4920747,Black Face,Q2718029
Q4915313,Biota,Q2135791
Q4920277,Black Anvil,Q657558
Q4916106,Birds of Prey,Q657558
Q4920743,Black Eyes & Neckties,Q5132452
Q4915044,Biology,Q669127
Q4917077,Birthmark,Q1191537
Q4919995,Bl'ast,Q639182
Q4920546,Black Cobra,Q1548644
Q4920845,Black Gold,Q1815691
Q4920922,Black Helicopter,Q3047114
Q4920026,Blac Monks,Q1971223
Q4936440,Bodeco,Q1626081
Q4930592,Bluetip,Q1228431
Q4931615,Bob & Earl,Q843402
Q4931615,Bob & Earl,Q64485314
Q4938334,Boiler Room,Q18628
Q4934548,Bobaflex,Q2283665
Q7456231,Set It Off,Q264980
Q7456231,Set It Off,Q7376874
Q7448243,Self Against City,Q960732
Q4941028,Bon Voyage,Q7919382
Q7448254,Self Defense Family,Q4037112
Q7448254,Self Defense Family,Q17151102
Q7451165,Sent by Ravens,Q2297042
Q4930952,BlöödHag,Q438628
Q4952397,Boyd and Wain,Q6312892
Q5206075,DRS,Q193023
Q5205390,DJ Nasty & LVM,Q1047366
Q5211724,Dalton and Dubarri,Q183387
Q5209465,Dain Bramage,Q1228431
Q5207086,D Generation,Q1088453
Q5207869,Dada,Q2265719
Q5205658,DMZ,Q2909797
Q5212908,Damone,Q190585
Q5207202,Da Band,Q798658
Q5212537,Damiera,Q264980
Q5212716,Damn the Machine,Q277626
Q5207256,Da King & I,Q7371865
Q5209973,Dakoda Motor Co.,Q10334176
Q5210028,Dakota Moon,Q726251
Q7768883,The Thompson Brothers Band,Q202585
Q7858678,Two-Star Tabernacle,Q885233
Q7770510,The Trucks,Q5132452
Q7768836,The Third Sex,Q1059115
Q7769158,The Through & Through Gospel Review,Q5153501
Q7769835,The Tractors,Q1066294
Q7769835,The Tractors,Q1273666
Q7769150,The Throes,Q4357206
Q7770335,The Tropics,Q183387
Q7770724,The Turbans,Q3133380
Q7771465,The Unforgiven,Q726251
Q7769973,The Transitions,Q38903
Q7769451,The Tinklers,Q1820549
Q7770987,The Tyde,Q385558
Q7771415,The Undeserving,Q843402
Q7769162,The Throwdowns,Q4736435
Q7185982,Philly's Most Wanted,Q202440
Q7160199,Peel,Q16999184
Q7161733,Pelt,Q7906951
Q7167988,Perfect Gentlemen,Q183387
Q7180261,Phalanx,Q1153901
Q7165164,Penthouse Players Clique,Q575026
Q7186002,Philmore,Q301475
Q7169403,Pernice Brothers,Q778673
Q7167814,Peregrins,Q2338889
Q7185869,"Phillips, Craig and Dean",Q3146765
Q7169220,Permanent Me,Q7618636
Q7180535,"Phantom, Rocker & Slick",Q3629023
Q7160114,Pee Shy,Q165745
Q7174929,Peter Jacques band,Q3277650
Q7185994,Philmont,Q3314894
Q6753731,Map,Q7919382
Q4956543,Brand New War,Q537118
Q4955869,Braindead Soundmachine,Q2545760
Q6754645,Marah,Q8052513
Q6743944,Mall'd to Death,Q16995186
Q6763025,Marie Sisters,Q38903
Q4956542,Brand New Sin,Q158867
Q6745253,Mama's Pride,Q202440
Q6745253,Mama's Pride,Q585643
Q6749914,Manishevitz,Q511652
Q4955640,Braid,Q996818
Q4956523,Brand New Immortals,Q726251
Q4957197,Brandtson,Q3777260
Q6738301,Major Stars,Q1660357
Q6749470,Manic Hispanic,Q797236
Q4912253,Billy Boy on Poison,Q1025106
Q4913168,Billy Pilgrim,Q202440
Q4912253,Billy Boy on Poison,Q4413456
Q4642388,69 Boyz,Q231694
Q4642388,69 Boyz,Q858579
Q4909076,Bill Gaither Trio,Q5692130
Q4912708,Billy Hill,Q645889
Q5455156,Fishwife,Q2566507
Q5458727,Fleshies,Q438628
Q5458727,Fleshies,Q5529808
Q5459383,Flim & the BB's,Q843402
Q5459091,Flickerstick,Q5989365
Q5167431,Cooler Kids,Q1899781
Q5167093,Cookie and the Cupcakes,Q772494
Q5459686,Flipp,Q387539
Q5458361,Flee the Seen,Q2669433
Q5459686,Flipp,Q4797479
Q5459686,Flipp,Q28402330
Q5454703,Fishboy,Q5001706
Q5455967,Five Horse Johnson,Q7542915
Q5456289,Fivespeed,Q264980
Q5456289,Fivespeed,Q3503967
Q5455811,Five.Bolt.Main,Q7354646
Q5574765,Go Fish (band),Q7193701
Q5577795,Going Home,Q1146832
Q5582409,GoodThunder,Q726251
Q5574901,Go Radio,Q1399294
Q6086448,Isotope 217,Q448723
Q5577163,Goes Cube,Q2413622
Q6088401,Issues,Q2154708
Q6074442,Irving,Q5347100
Q5575839,God Bullies,Q438628
Q5575839,God Bullies,Q474627
Q6084223,Isles & Glaciers,Q264980
Q5576837,Gods Child,Q3414893
Q5580330,Goldspot,Q165745
Q5575553,Goblin Cock,Q4669861
Q6085543,Isocracy,Q430070
Q2071965,Hypernova,Q6966069
Q2076097,The Head and the Heart,Q843402
Q2074339,Cavo,Q4038001
Q2076097,The Head and the Heart,Q64485314
Q2071101,Periphery,Q2117925
Q2069608,The People's Choice,Q31839
Q2066547,The Virgins,Q202440
Q2071541,Grace Potter and the Nocturnals,Q387539
Q7305591,Redd Kross,Q202440
Q7305890,Redhead Kingpin and the F.B.I.,Q203059
Q7306101,Redmon & Vale,Q1899781
Q7308527,Regina Regina,Q1402435
Q7312208,Remove the Veil,Q2669433
Q7308123,Regents,Q746540
Q7311617,Remedy Drive,Q8034303
Q7309679,Regulator Watts,Q1228431
Q7307649,Refugee Camp All-Stars,Q664167
Q7309782,Rehasher,Q1157038
Q7310116,Reigning Sound,Q1921640
Q7307043,Reeve Oliver,Q7751417
Q7859299,Two Tongues,Q669127
Q7863007,U.S.D.A,Q654283
Q7883821,Undertow,Q673104
Q7880571,Ultraman,Q1157099
Q7882730,Uncle Earl,Q2164531
Q7862975,U.N.L.V.,Q1047366
Q7859067,Two Loons for Tea,Q7423327
Q7882840,Uncle Wiggly,Q1820549
Q7882738,Uncle Green,Q5208253
Q7876022,UTP,Q1971223
Q7862981,U.P.O.,Q216364
Q7863153,U.S. Crush,Q2456091
Q7883662,Underground Sunshine,Q165745
Q7882314,Unashamed,Q2297042
Q7880190,Ultimate Fakebook,Q4352944
Q7316943,Retribution Gospel Choir,Q5019107
Q7319116,Rex,Q1131655
Q7314334,Reptar,Q669127
Q7317809,Revelation,Q5707538
Q7314343,Reptile House,Q1228431
Q7316113,Restiform Bodies,Q575017
Q7318789,Revolutionary Ensemble,Q277626
Q7318789,Revolutionary Ensemble,Q466785
Q7318789,Revolutionary Ensemble,Q1275949
Q7318842,Revolutionary Snake Ensemble,Q1143936
Q7009672,New Kingdom,Q5529760
Q7010452,New Mongrels,Q5208253
Q7013127,New York City,Q5090129
Q7009927,New Lost City Ramblers,Q1435522
Q7007840,New Grass Revival,Q1476893
Q7024633,Nice & Wild,Q202440
Q7028847,Nico Vega,Q2040546
Q7028847,Nico Vega,Q17105446
Q7005399,New Atlantic,Q1146832
Q7011593,New South,Q2164531
Q7013034,New York Art Quartet,Q1153901
Q7013034,New York Art Quartet,Q1275949
Q7010116,New Mexican Disaster Squad,Q277795
Q7005416,New Bad Things,Q5032060
Q7243572,Primitive Radio Gods,Q183387
Q7251856,Proto-Kaw,Q1143936
Q7242267,Pretty Poison,Q203059
Q7243343,Prime Suspects,Q1815770
Q7249086,Project: Failing Flesh,Q1474604
Q7243014,Prima J,Q212699
Q7055308,North End,Q7985102
Q7241696,Pressure 4-5,Q1899781
Q7248336,Profyle,Q43327
Q7255313,Pseudopod,Q231694
Q7256254,Psychic Emperor,Q6008072
Q7256217,Psychefunkapus,Q202440
Q7242112,Preteen Zenith,Q5582891
Q7241577,Presocratics,Q3497077
Q7248951,Project .44,Q6061215
Q5223599,Darker My Love,Q5216047
Q5225344,Darryl & Don Ellis,Q216364
Q5222313,Darc Mind,Q575017
Q5223342,Dark New Day,Q843402
Q5223572,Darkbuster,Q1655258
Q5223342,Dark New Day,Q25843695
Q5216407,Daniel Amos,Q4788909
Q5219499,Danielson,Q2297042
Q5216407,Daniel Amos,Q17011736
Q5215679,Dandelion,Q7377914
Q5323803,EOTO,Q7389161
Q5318070,Dweller at the Threshold,Q5959018
Q5317207,Dusty Rhodes and the River Band,Q266645
Q5317006,Dust for Life,Q1473565
Q5317608,Duvall,Q1631774
Q5324275,Emblem3,Q183387
Q5323369,eMC,Q6713784
Q5319072,Dynamite Boy,Q1399294
Q5319561,Dysrhythmia,Q657558
Q5321680,E.Y.C.,Q330629
Q5325290,Eagle Twin,Q1848896
Q6991127,Nemesis,Q3699593
Q6991132,Nemesis,Q3922628
Q7745213,The Ladybug Transistor,Q1921640
Q6990280,Nels Cline Trio,Q466785
Q7003353,Nevada Bachelors,Q7228960
Q7003787,Nevea Tears,Q3734513
Q7744912,The Konks,Q2909797
Q7745079,The Lacs,Q4828256
Q6993418,Neon Horse,Q2297042
Q7728525,The Cuts,Q430070
Q7728794,The Damnwells,Q216364
Q7728402,The Cunninghams,Q1402435
Q7728529,The Cutthroats 9,Q2289028
Q7005319,New American Shame,Q202440
Q7005319,New American Shame,Q1321379
Q7005319,New American Shame,Q6479040
Q5138988,Cobra Verde,Q7430573
Q5138979,Cobra Skulls,Q605388
Q5140037,Code Orange,Q18628
Q5051979,Catfish Haven,Q1759608
Q5051244,Catalepsy,Q3734513
Q5051051,Cat Mother and The All Night Newsboys,Q155152
Q5049598,Castanets,Q1772450
Q5048948,Casiotone for the Painfully Alone,Q869661
Q5140037,Code Orange,Q4037112
Q5138707,Cobalt,Q7248324
Q5051953,Caterwaul,Q2265719
Q5139995,Code 13,Q5684027
Q5049541,Cast Iron Hike,Q4906680
Q7261081,Pure Energy,Q3922159
Q7257357,Public Disturbance,Q16998352
Q7261110,Pure Love,Q1330417
Q7339319,Road Dawgs,Q3140298
Q7337760,River Road,Q193023
Q7260004,Punchline,Q1046066
Q7259469,Pulling Teeth,Q4037112
Q7260004,Punchline,Q6888862
Q7339149,Rizzo,Q2737528
Q7261082,Pure Essence,Q6752190
Q7260798,Puracane,Q4249451
Q7340995,Robbie Seay Band,Q2504576
Q7337250,River City High,Q7678078
Q7339096,Rizen,Q7921417
Q7388921,sBACH,Q12718754
Q7393051,SSQ,Q1123266
Q7396934,Sacrament,Q4357206
Q7387064,S-K-O,Q6718478
Q7401691,Saint Low,Q2996526
Q7395335,Sisyphus,Q575017
Q7395335,Sisyphus,Q1772450
Q7389888,SETI,Q4041432
Q7396595,Saccharine Trust,Q639182
Q7408616,Samantha 7,Q330629
Q7390213,SHINEmk,Q7317586
Q7402386,Sainthood Reps,Q3877531
Q7563728,Sorry About Dresden,Q1758109
Q7562306,Sons of Elvis,Q522618
Q7562316,Sons of Hippies,Q1397901
Q7561931,Sonna,Q1327710
Q7562298,Sons of Champlin,Q193023
Q7563388,Sordid Humor,Q1984458
Q7564152,Soul-Junk,Q2258801
Q7562719,Soopa Villainz,Q2116093
Q7562352,Sons of Sylvia,Q7502950
Q7562352,Sons of Sylvia,Q14192383
Q7562283,Sons of Adam,Q557632
Q7562311,Sons of Funk,Q1815770
Q5556580,Ghetto Twiinz,Q1971223
Q5554161,Get Smart!,Q5503020
Q5547711,Georgia Sea Island Singers,Q39048708
Q5558418,Giant Squid,Q2413622
Q5528889,Gayngs,Q511652
Q5530549,Gem Club,Q5656232
Q5557468,Ghoti Hook,Q2297042
Q5547806,Murder by Death,Q885233
Q5556553,Ghetto Mafia,Q1656371
Q5559276,Gibson/Miller Band,Q216364
Q5528962,Gaza,Q2905412
Q5530043,Geggy Tah,Q6694973
Q5556510,Ghetto Commission,Q1815770
Q5557479,Ghoul,Q17041453
Q5893175,Heartsounds,Q726153
Q5898754,Hoover,Q1228431
Q5450061,Fine China,Q7919382
Q5899668,Hope for the Dying,Q2669433
Q5451493,Fire Town,Q202440
Q5890303,Homer and Jethro,Q1742077
Q5887997,Home,Q4788909
Q5893406,Honey,Q7632512
Q5888785,Home Town Hero,Q843402
Q5560561,Gil Mantera's Party Dream,Q1397914
Q5564454,Girl Trouble,Q778673
Q5560265,Telecast,Q4835417
Q5574628,GoGoGo Airheart,Q3110013
Q5567038,Glass Cloud,Q264980
Q5564724,Girlyman,Q5208253
Q5565929,Gizmachi,Q4906098
Q5563192,Ginny Hawker and Tracy Schwarz,Q2164531
Q5567023,Glass,Q1954193
Q5564656,Girls Next Door,Q202440
Q5567148,Glasseater,Q1399294
Q5567378,Gleaming Spires,Q3909384
Q5564656,Girls Next Door,Q6718478
Q5567051,Glass Harp,Q557632
Q5572372,Glue Gun,Q1399294
Q5572372,Glue Gun,Q3909384
Q5312134,Due West,Q4921651
Q5312210,Duelo,Q427326
Q5312260,Dueto Voces del Rancho,Q731824
Q5312260,Dueto Voces del Rancho,Q3298975
Q5308407,Drop Nineteens,Q264137
Q5310251,Dualesc,Q2154708
Q5309323,Drunk Injuns,Q438628
Q5309429,Kidz in the Hall,Q1426154
Q5309322,Drunk Horse,Q2289028
Q5312429,Dufus,Q1512171
Q5315830,Duo46,Q2830805
Q5308043,Drivin N Cryin,Q190585
Q5309813,Dryve,Q301475
Q5313987,Dumptruck,Q4906571
Q5310473,Dub Narcotic Sound System,Q3080929
Q4923124,Blacklite District,Q4049484
Q4927576,Blood Circus,Q778673
Q4925163,Blanket Music,Q5949222
Q4924720,Blame Sally,Q16958120
Q4924330,Blake Babies,Q3285033
Q4926461,Blight,Q1853623
Q4925532,Blatz,Q430070
Q4925532,Blatz,Q438628
Q4927495,Blonz,Q216364
Q5017873,Caitlin & Will,Q183387
Q4924315,Blake & Brian,Q3699593
Q4926011,Blenderhead,Q2297042
Q4926726,blink.,Q3524702
Q5017621,Cains & Abels,Q7604026
Q5018443,Calamity Drenching,Q7691534
Q5446082,Fever Tree,Q510092
Q5449271,Filthy Thieving Bastards,Q797236
Q5448085,Figures of Light,Q7060677
Q5444156,Fergus & Geronimo,Q5656232
Q5449363,Final Conflict,Q17041453
Q5448088,Figures on a Beach,Q165711
Q5449251,Filth,Q430070
Q5449251,Filth,Q438628
Q5441152,Fee,Q3146765
Q5446944,Field Report,Q7140619
Q5442911,Femme Fatale,Q2338889
Q5447905,Fighting Instinct,Q6144306
Q5442632,Felt,Q1634794
Q5446540,Fiction Family,Q128280
Q5447421,Fifteen,Q430070
Q5447664,Fig Dish,Q277626
Q4952069,Boy Crisis,Q4833713
Q4942720,Boo & Gotti,Q7355459
Q4949864,Bound Stems,Q5457215
Q4941496,Bone Brothers,Q575026
Q4952081,Boy Howdy,Q3699593
Q4949528,Boulder,Q7694177
Q4945789,Born Blind,Q2669433
Q4947464,Bosque Brown,Q5000232
Q4943292,Books on Tape,Q2836798
Q4945832,Born Jamericans,Q518854
Q4951512,Box Elders,Q5581657
Q4952163,Boy in Static,Q5431463
Q4943385,BoomBox,Q5692300
Q4941934,Bongwater,Q1820549
Q7382839,Ruth,Q2297042
Q7573963,Sparx,Q427326
Q7571500,Southwork,Q8038567
Q7378791,Ruiner,Q913631
Q7384957,Rye Coalition,Q5552350
Q7379418,Rumspringa,Q5034033
Q7379499,Run C&W,Q2338889
Q7383718,Rwake,Q657558
Q7381692,Russell Moore and IIIrd Tyme Out,Q974874
Q7382565,Rusty & Doug,Q5751258
Q7576317,Spent,Q1921640
Q7379395,Rumpletilskinz,Q202585
Q7384516,Ryan Shupe & the RubberBand,Q193023
Q7382487,Rustic Overtones,Q664167
Q7573767,Sparrow Quartet,Q1029135
Q7575261,Spectrum-X,Q5223622
Q7756839,The Phantom Limbs,Q438628
Q7757447,The Player Piano,Q3503967
Q7758514,The Proletariat,Q17081596
Q7756570,The Pennywhistlers,Q1435522
Q7758019,The Prayer Chain,Q7317586
Q7757615,The Poison Arrows,Q60614474
Q7758467,The Producers,Q1110777
Q7756218,The Party Fouls,Q193023
Q7758994,The Queen Killing Kings,Q1473565
Q7756805,The Pets,Q65089463
Q7756462,The PeeChees,Q1741329
Q7757484,The Pleased,Q4906680
Q7982104,Weltmacht,Q477001
Q7757871,The Postelles,Q4544982
Q7757400,The Plastic Constellations,Q2068991
Q7758718,The Pulsars,Q4733859
Q7729113,The David Lee Roth Band,Q843402
Q7728879,The Danny Joe Brown Band,Q216364
Q7728981,The Dark Romantics,Q6701537
Q7428997,Say No More,Q960732
Q7728864,The Dangerous Summer,Q942820
Q7728935,The Dark Fantastic,Q7897996
Q7428937,Say Hi,Q809177
Q7729264,The DeCastro Sisters,Q287177
Q7728878,The Danleers,Q165745
Q7728878,The Danleers,Q216364
Q7729066,The Dartells,Q1251139
Q7729337,The Deadlights,Q726251
Q7729314,The Dead Rabbitts,Q1144968
Q7729323,The Dead Texan,Q1144907
Q5152207,Commander Venus,Q1758109
Q5155511,Company B,Q202440
Q5150462,Coma Cinema,Q17111434
Q5160289,Confront James,Q639182
Q5163903,Constants,Q7752821
Q5149106,Colossal,Q1631774
Q5146346,College Boyz,Q203059
Q5164676,Consumer Rapport,Q202440
Q5156816,Compost,Q183387
Q5165898,Controlled Bleeding,Q878410
Q5149201,Colour Revolt,Q1397914
Q5149201,Colour Revolt,Q7808592
Q5150745,Combatwoundedveteran,Q7238379
Q5163459,Conspirare,Q1207856
Q5163330,Consonant,Q5443663
Q2077415,Foxy Shazam,Q675208
Q2077415,Foxy Shazam,Q2265719
Q2080089,The Bar-Kays,Q202440
Q2080089,The Bar-Kays,Q1546001
Q5307539,Drill,Q277626
Q5245546,Deadboy & the Elephantmen,Q1397914
Q5245556,Deadguy,Q4923217
Q5245223,Dead Horse,Q657558
Q5245540,Deadbolt,Q2566507
Q5245093,Dead Artist Syndrome,Q3607809
Q5245093,Dead Artist Syndrome,Q4927451
Q5245093,Dead Artist Syndrome,Q5518087
Q5243325,Days Difference,Q1025106
Q5245261,Dead Low Tide,Q7801485
Q5308002,Driver Side Impact,Q1636558
Q5244662,De Novo Dahl,Q18628
Q5226415,Das Klown,Q3909384
Q5230224,Davenport Cabinet,Q264980
Q5228500,Dave Carter and Tracy Grammer,Q7512826
Q5241442,David and the Giants,Q10334176
Q5227945,Daughters of Mara,Q203059
Q5228204,Dave & Sugar,Q202585
Q5228204,Dave & Sugar,Q726251
Q5226558,Dash Rip Rock,Q438628
Q5226558,Dash Rip Rock,Q3285033
Q5232695,David Crowder Band,Q7142713
Q5232695,David Crowder Band,Q16949987
Q5227079,Dat'r,Q5949222
Q5228414,Dave Brockie Experience,Q756320
Q5230413,David & David,Q277626
Q5225906,Darwin's Waiting Room,Q2338889
Q7763251,The Seldon Plan,Q1571382
Q7762214,The Sandals,Q1516254
Q7761782,The Rudiments,Q1631774
Q7761748,The Royalty,Q1636558
Q7763279,The Semantics,Q333040
Q7763180,The Secretions,Q7581154
Q7762354,The Savage Resurrection,Q165745
Q7762650,The Scottsville Squirrel Barkers,Q5189456
Q7763019,The Secret History,Q6507002
Q7762303,The Saturday Knights,Q6546190
Q7761931,The S.O.U.L. S.Y.S.T.E.M.,Q664167
Q7762594,The Scofflaws,Q17110937
Q7761789,The Rugburns,Q522618
Q7762181,The Samples,Q664167
Q7762693,The Screamers,Q3701506
Q15727372,Skunk (band),Q7858059
Q15623477,Alex & Sierra,Q7659636
Q15214312,Generation Kill,Q158886
Q15706519,Starship,Q202585
Q15278833,Velvet Crush,Q1139341
Q15278833,Velvet Crush,Q4352944
Q15358865,The World Is a Beautiful Place & I Am No Longer Afraid to Die,Q726153
Q15138975,Straight No Chaser,Q202440
Q15145163,Off Broadway (band),Q202440
Q15712198,Drowners,Q2068991
Q15238166,Orchid,Q158886
Q7564663,Sound City Players,Q202585
Q7565219,Sourvein,Q852900
Q7564816,Sound the Alarm,Q212699
Q7564652,Sound Barrier,Q2338889
Q7566825,South Circle,Q7630543
Q7564277,Soul Position,Q1634794
Q7564928,Sounds of Blackness,Q7170748
Q7564178,Soul Brothers Six,Q202440
Q7564791,Sound of Urchin,Q202585
Q7565347,South 65,Q202440
Q7564553,Soulside,Q1228431
Q7564390,Soul for Real,Q2348254
Q7564283,Soul Rebels Brass Band,Q2164531
